,step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
300,151,7655,151,0.055101830471307,0.0,0.0,,,,,
301,151,7103,151,0.0437334245080128,1.0,1.0,,,,,
302,152,7128,152,0.0870598053497572,0.0,0.0,,,,,
303,152,7704,152,0.0228690717307229,1.0,1.0,,,,,
304,153,7745,153,0.0625458506681025,0.0,0.0,0.0831293975748121,0.0,0.0,,
305,153,7177,153,0.071393572576344,0.0,0.0,0.0556388041516765,0.0,0.0,,
306,154,7218,154,0.0787962803691625,0.0,0.0,,,,,
307,154,7770,154,0.059190923795104,1.0,1.0,,,,,
308,155,7275,155,0.0595993567949959,0.0,0.0,,,,,
309,155,7803,155,0.0700548416003584,0.0,0.0,,,,,
310,156,7836,156,0.0289563379716128,1.0,1.0,,,,,
311,156,7300,156,0.0394735907763242,1.0,1.0,,,,,
312,157,7341,157,0.0687845511585474,0.0,0.0,,,,,
313,157,7885,157,0.0885246489165971,0.0,0.0,,,,,
314,158,7374,158,0.0645013128290884,0.0,0.0,,,,,
315,158,7942,158,0.0772765795420855,0.0,0.0,,,,,
316,159,7863,159,0.0210164627343364,0.0,0.0,,,,,
317,159,7975,159,0.0450390077754855,1.0,1.0,,,,,
318,160,7880,160,0.0770733745582401,1.0,1.0,,,,,
319,160,8008,160,0.1724414819525554,0.0,0.0,,,,,
320,161,8057,161,0.0587276846232513,0.0,0.0,0.0498505631461739,0.0,0.0,,
321,161,7921,161,0.0404277145564556,1.0,1.0,0.0729457629658281,0.0,0.0,,
322,162,8122,162,0.0354414660902693,1.0,1.0,,,,,
323,162,7970,162,0.0433495933872958,1.0,1.0,,,,,
324,163,8019,163,0.0303377632269014,1.0,1.0,,,,,
325,163,8179,163,0.0379458901498998,1.0,1.0,,,,,
326,164,8060,164,0.0456568505614995,1.0,1.0,,,,,
327,164,8212,164,0.0542274058982729,0.0,0.0,,,,,
328,165,8101,165,0.0647262188196182,0.0,0.0,,,,,
329,165,8245,165,0.0784694108925759,0.0,0.0,,,,,
330,166,8158,166,0.0258375090467078,1.0,1.0,,,,,
331,166,8294,166,0.0383677733068664,1.0,1.0,,,,,
332,167,8327,167,0.060217180349864,1.0,1.0,,,,,
333,167,8231,167,0.0395432466744548,0.0,0.0,,,,,
334,168,8256,168,0.0992893259723981,0.0,0.0,,,,,
335,168,8368,168,0.0480206392556428,1.0,1.0,,,,,
336,169,8401,169,0.0642601927928626,0.0,0.0,0.0438993180348453,0.0,0.0,,
337,169,8297,169,0.0600198317468166,0.0,0.0,0.0314810316699246,1.0,1.0,,
338,170,8458,170,0.0423786712970052,1.0,1.0,,,,,
339,170,8354,170,0.0583228146045335,0.0,0.0,,,,,
340,171,8483,171,0.087664437914888,0.0,0.0,,,,,
341,171,8459,171,0.0518001115511959,0.0,0.0,,,,,
342,172,8516,172,0.0345514856930822,1.0,1.0,,,,,
343,172,8508,172,0.0707882669071356,0.0,0.0,,,,,
344,173,8565,173,0.0403842922566192,1.0,1.0,,,,,
345,173,8565,173,0.0558317039224008,0.0,0.0,,,,,
346,174,8606,174,0.1041625363826752,0.0,0.0,,,,,
347,174,8606,174,0.0600659605041146,0.0,0.0,,,,,
348,175,8663,175,0.0428163787083966,0.0,0.0,,,,,
349,175,8663,175,0.0380494064997349,0.0,0.0,,,,,
350,176,8736,176,0.0277558084916219,1.0,1.0,,,,,
351,176,8720,176,0.0722047170038734,0.0,0.0,,,,,
352,177,8785,177,0.0463739992848907,1.0,1.0,0.0508742637820541,0.0,0.0,,
353,177,8761,177,0.0800269881933927,0.0,0.0,0.0986761229205876,0.0,0.0,,
