,step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
368,369,3106880,23616,0.0059596288991376,0.859375,0.859375,0.0097559448616437,0.8125,0.8125,,
369,370,3114624,23680,0.0063878846836616,0.875,0.875,,,,,
370,371,3120832,23744,0.0067826405464198,0.921875,0.921875,,,,,
371,372,3130624,23808,0.0051908887732738,0.90625,0.90625,,,,,
372,373,3139392,23872,0.0052870938149769,0.90625,0.90625,,,,,
373,374,3153792,23936,0.0034678964678707,0.90625,0.90625,,,,,
374,375,3158976,24000,0.0107389992362091,0.875,0.875,,,,,
375,376,3165184,24064,0.0087931332943383,0.90625,0.90625,,,,,
376,377,3172416,24128,0.0061428881952862,0.921875,0.921875,0.0057958758341156,0.796875,0.796875,,
377,378,3180160,24192,0.0065400226573098,0.875,0.875,,,,,
378,379,3185856,24256,0.0084317543088325,0.859375,0.859375,,,,,
379,380,3192576,24320,0.006793212731811,0.921875,0.921875,,,,,
380,381,3199296,24384,0.0071155506450488,0.890625,0.890625,,,,,
381,382,3205504,24448,0.0069096404462531,0.921875,0.921875,,,,,
382,383,3215296,24512,0.0052032649936321,0.890625,0.890625,,,,,
383,384,3229184,24576,0.0034163783136476,0.890625,0.890625,,,,,
384,385,3243584,24640,0.0033725991926934,0.890625,0.890625,0.0077139512826021,0.875,0.875,,
385,386,3248768,24704,0.0081574178543552,0.921875,0.921875,,,,,
386,387,3257536,24768,0.0047918452563572,0.953125,0.953125,,,,,
387,388,3264256,24832,0.007713150163651,0.90625,0.90625,,,,,
388,389,3269952,24896,0.0069053931187117,0.953125,0.953125,,,,,
389,390,3276160,24960,0.0074492132548434,0.953125,0.953125,,,,,
390,391,3290048,25024,0.0035655684032722,0.84375,0.84375,,,,,
391,392,3295744,25088,0.0077773151693618,0.921875,0.921875,,,,,
392,393,3306560,25152,0.0047221582947473,0.875,0.875,0.0051840884232859,0.890625,0.890625,,
393,394,3313280,25216,0.0059146391112611,0.9375,0.9375,,,,,
394,395,3324608,25280,0.004729511175211,0.84375,0.84375,,,,,
395,396,3331328,25344,0.0063392202710044,0.9375,0.9375,,,,,
396,397,3337024,25408,0.007686340387318,0.875,0.875,,,,,
397,398,3365760,25472,0.0016564668116443,0.9375,0.9375,,,,,
398,399,3370944,25536,0.0108308478724393,0.84375,0.84375,,,,,
399,400,3378688,25600,0.0071597231879434,0.859375,0.859375,,,,,
400,401,3392576,25664,0.0040941786733144,0.875,0.875,0.0038165673155662,0.859375,0.859375,,
401,402,3402880,25728,0.0048553656199107,0.921875,0.921875,,,,,
402,403,3409600,25792,0.0083079610576408,0.84375,0.84375,,,,,
403,404,3418880,25856,0.0053982551584442,0.9375,0.9375,,,,,
404,405,3433280,25920,0.0040184361922358,0.859375,0.859375,,,,,
405,406,3440000,25984,0.008286703201599,0.828125,0.828125,,,,,
406,407,3453376,26048,0.0036412384016137,0.9375,0.9375,,,,,
407,408,3459584,26112,0.0082163562450268,0.859375,0.859375,,,,,
408,409,3465792,26176,0.0083401451718683,0.875,0.875,0.0075118008138242,0.84375,0.84375,,
409,410,3471488,26240,0.0099382708911495,0.90625,0.90625,,,,,
410,411,3486400,26304,0.0032737379712558,0.90625,0.90625,,,,,
411,412,3493120,26368,0.0077068110384801,0.84375,0.84375,,,,,
412,413,3502912,26432,0.0047398324462547,0.96875,0.96875,,,,,
413,414,3515264,26496,0.0040743607536029,0.921875,0.921875,,,,,
414,415,3520960,26560,0.0077420305485605,0.890625,0.890625,,,,,
415,416,3533824,26624,0.0038076056952231,0.921875,0.921875,,,,,
416,417,3542080,26688,0.0058813888538992,0.890625,0.890625,0.0075944608944046,0.84375,0.84375,,
417,418,3554432,26752,0.0042570636023404,0.890625,0.890625,,,,,
418,419,3559616,26816,0.0086489399483695,0.90625,0.90625,,,,,
419,420,3570432,26880,0.0040961659391009,0.9375,0.9375,,,,,
420,421,3576640,26944,0.0068893856221435,0.921875,0.921875,,,,,
421,422,3584384,27008,0.0061299823380124,0.890625,0.890625,,,,,
422,423,3593664,27072,0.0054826985467035,0.875,0.875,,,,,
423,424,3600896,27136,0.0067880086214055,0.890625,0.890625,,,,,
424,425,3607616,27200,0.0067165097056681,0.890625,0.890625,0.0066696960806219,0.90625,0.90625,,
425,426,3620480,27264,0.0037128407385804,0.890625,0.890625,,,,,
426,427,3628224,27328,0.0058550852045577,0.921875,0.921875,,,,,
427,428,3634432,27392,0.0080417210332081,0.875,0.875,,,,,
428,429,3641664,27456,0.0079108971357821,0.890625,0.890625,,,,,
429,430,3651968,27520,0.0037357928053922,0.9375,0.9375,,,,,
430,431,3665856,27584,0.0037711952491373,0.890625,0.890625,,,,,
431,432,3672576,27648,0.0093765148882021,0.8125,0.8125,,,,,
432,433,3679296,27712,0.0055245710610652,0.96875,0.96875,0.0041481613565669,0.90625,0.90625,,
433,434,3690112,27776,0.0051650423227275,0.828125,0.828125,,,,,
434,435,3694784,27840,0.0099400133666227,0.921875,0.921875,,,,,
435,436,3700992,27904,0.0076391054542169,0.921875,0.921875,,,,,
436,437,3707200,27968,0.0072981355850093,0.921875,0.921875,,,,,
437,438,3715456,28032,0.0049441895594594,0.921875,0.921875,,,,,
438,439,3725760,28096,0.0051009984036659,0.90625,0.90625,,,,,
439,440,3732480,28160,0.0069878387874909,0.890625,0.890625,,,,,
440,441,3738688,28224,0.0087294589891701,0.859375,0.859375,0.0093542024607866,0.875,0.875,,
441,442,3743872,28288,0.0101367093445094,0.828125,0.828125,,,,,
442,443,3756224,28352,0.0038834175351037,0.875,0.875,,,,,
443,444,3771136,28416,0.0040676626006434,0.859375,0.859375,,,,,
444,445,3780416,28480,0.0059216643111278,0.84375,0.84375,,,,,
445,446,3786112,28544,0.0097189014526005,0.84375,0.84375,,,,,
446,447,3794368,28608,0.0060187296311493,0.9375,0.9375,,,,,
447,448,3800576,28672,0.0079493673733909,0.90625,0.90625,,,,,
448,449,3817536,28736,0.0032648250464264,0.890625,0.890625,0.0106268923106024,0.828125,0.828125,,
449,450,3823744,28800,0.0085384772758824,0.875,0.875,,,,,
450,451,3831488,28864,0.0071218283597804,0.859375,0.859375,,,,,
451,452,3836672,28928,0.0089390544118262,0.890625,0.890625,,,,,
452,453,3842368,28992,0.0078037037838857,0.953125,0.953125,,,,,
453,454,3848576,29056,0.0086533165140866,0.875,0.875,,,,,
454,455,3855296,29120,0.0070355893035505,0.90625,0.90625,,,,,
455,456,3863040,29184,0.0059672413708811,0.90625,0.90625,,,,,
456,457,3869248,29248,0.008780942962395,0.796875,0.796875,0.0072159861715158,0.8125,0.8125,,
457,458,3878528,29312,0.0052855542412813,0.9375,0.9375,,,,,
458,459,3891392,29376,0.004059247591264,0.921875,0.921875,,,,,
459,460,3901696,29440,0.0050241745523996,0.890625,0.890625,,,,,
460,461,3909952,29504,0.0052942852765067,0.921875,0.921875,,,,,
461,462,3916160,29568,0.0068294174655873,0.953125,0.953125,,,,,
462,463,3923904,29632,0.0046691347573208,0.96875,0.96875,,,,,
463,464,3932672,29696,0.0052785921088244,0.9375,0.9375,,,,,
464,465,3939392,29760,0.0070406956468613,0.90625,0.90625,0.0035096491043544,0.859375,0.859375,,
465,466,3946112,29824,0.0065567282562869,0.921875,0.921875,,,,,
466,467,3956416,29888,0.0043199974168291,0.90625,0.90625,,,,,
467,468,3962112,29952,0.0081271532725916,0.859375,0.859375,,,,,
468,469,3968832,30016,0.007260992331754,0.8125,0.8125,,,,,
469,470,3975040,30080,0.0086273912273562,0.859375,0.859375,,,,,
470,471,3983296,30144,0.0058560452584634,0.890625,0.890625,,,,,
471,472,3990016,30208,0.0075013468778831,0.890625,0.890625,,,,,
472,473,4002368,30272,0.0037045766763302,0.953125,0.953125,0.0084084061542346,0.9375,0.9375,,
473,474,4010624,30336,0.0063445370425589,0.921875,0.921875,,,,,
474,475,4018880,30400,0.0049883185432502,0.9375,0.9375,,,,,
475,476,4025600,30464,0.0072568616427387,0.921875,0.921875,,,,,
476,477,4031808,30528,0.0076833785050544,0.90625,0.90625,,,,,
477,478,4038528,30592,0.0074441039439658,0.9375,0.9375,,,,,
478,479,4044224,30656,0.0098613259148729,0.84375,0.84375,,,,,
479,480,4052992,30720,0.0054551549885045,0.90625,0.90625,,,,,
480,481,4059200,30784,0.0074072422723118,0.875,0.875,0.0069399048365604,0.875,0.875,,
481,482,4067456,30848,0.0067444971682763,0.828125,0.828125,,,,,
482,483,4073664,30912,0.0085088783694261,0.859375,0.859375,,,,,
483,484,4080384,30976,0.0073734136800263,0.859375,0.859375,,,,,
484,485,4087104,31040,0.0074510090300192,0.90625,0.90625,,,,,
485,486,4092288,31104,0.0103756964737188,0.8125,0.8125,,,,,
486,487,4103616,31168,0.0042169339258166,0.875,0.875,,,,,
487,488,4110336,31232,0.0055633435090447,0.9375,0.9375,,,,,
488,489,4118080,31296,0.0071729863903472,0.890625,0.890625,0.0080916432001889,0.890625,0.890625,,
489,490,4124800,31360,0.0071830029271473,0.859375,0.859375,,,,,
490,491,4132544,31424,0.0063760118056842,0.859375,0.859375,,,,,
491,492,4145408,31488,0.0043999312204905,0.828125,0.828125,,,,,
492,493,4152128,31552,0.0071749534004422,0.90625,0.90625,,,,,
493,494,4158336,31616,0.0082714614951336,0.90625,0.90625,,,,,
494,495,4166592,31680,0.0056518574082428,0.90625,0.90625,,,,,
495,496,4173824,31744,0.0062936011556061,0.890625,0.890625,,,,,
496,497,4189760,31808,0.0027520125564498,0.953125,0.953125,0.0066490091771271,0.9375,0.9375,,
497,498,4198528,31872,0.0078529311496314,0.796875,0.796875,,,,,
498,499,4206784,31936,0.0050840793307551,0.921875,0.921875,,,,,
499,500,4213504,32000,0.0057205686225896,0.96875,0.96875,,,,,
500,501,4219200,32064,0.0069958005243512,0.953125,0.953125,,,,,
501,502,4224896,32128,0.0077186851966939,0.90625,0.90625,,,,,
502,503,4232128,32192,0.0069900032887843,0.921875,0.921875,,,,,
503,504,4246016,32256,0.0032233575709481,0.90625,0.90625,,,,,
504,505,4252736,32320,0.0059491311413037,0.921875,0.921875,0.0029805210238174,0.9375,0.9375,,
505,506,4257920,32384,0.0097576028980098,0.859375,0.859375,,,,,
506,507,4266176,32448,0.0054829592179231,0.90625,0.90625,,,,,
507,508,4273920,32512,0.0064514173329783,0.90625,0.90625,,,,,
508,509,4281152,32576,0.0060250636552236,0.921875,0.921875,,,,,
509,510,4290432,32640,0.005312225400694,0.859375,0.859375,,,,,
510,511,4297664,32704,0.0071540990121713,0.8125,0.8125,,,,,
511,512,4303360,32768,0.0072436709721891,0.921875,0.921875,,,,,
512,513,4313152,32832,0.0045858508482346,0.84375,0.84375,0.0029516639635785,0.9375,0.9375,,
513,514,4326016,32896,0.0037951983553288,0.890625,0.890625,,,,,
514,515,4331712,32960,0.0095262923532651,0.8125,0.8125,,,,,
515,516,4337408,33024,0.0078215976758864,0.921875,0.921875,,,,,
516,517,4351808,33088,0.0033957182532948,0.84375,0.84375,,,,,
517,518,4359040,33152,0.0067968084585065,0.828125,0.828125,,,,,
518,519,4365760,33216,0.0069781235401037,0.890625,0.890625,,,,,
519,520,4373504,33280,0.0063563743764542,0.875,0.875,,,,,
520,521,4387904,33344,0.0029316804100318,0.890625,0.890625,0.0048022683478183,0.875,0.875,,
521,522,4393088,33408,0.0083096996821303,0.921875,0.921875,,,,,
522,523,4399808,33472,0.0074569997720757,0.890625,0.890625,,,,,
523,524,4409088,33536,0.0048565582387951,0.84375,0.84375,,,,,
524,525,4415808,33600,0.0077139438740968,0.875,0.875,,,,,
525,526,4422528,33664,0.0088630976282579,0.84375,0.84375,,,,,
526,527,4427712,33728,0.0086962546352588,0.875,0.875,,,,,
527,528,4432896,33792,0.0093665236149257,0.90625,0.90625,,,,,
528,529,4446272,33856,0.0037379499407083,0.90625,0.90625,0.0043656430073791,0.9375,0.9375,,
529,530,4453504,33920,0.0050009336137759,0.90625,0.90625,,,,,
530,531,4460224,33984,0.0075351422719023,0.84375,0.84375,,,,,
531,532,4465408,34048,0.0099578989689053,0.890625,0.890625,,,,,
532,533,4474688,34112,0.0050511545919772,0.890625,0.890625,,,,,
533,534,4487552,34176,0.0034085685182313,0.953125,0.953125,,,,,
534,535,4492736,34240,0.0096280517077306,0.84375,0.84375,,,,,
535,536,4498944,34304,0.0084908182264654,0.875,0.875,,,,,
536,537,4505664,34368,0.006449521481132,0.90625,0.90625,0.0055323053993906,0.921875,0.921875,,
537,538,4513408,34432,0.0064320967604657,0.921875,0.921875,,,,,
538,539,4521152,34496,0.0052057122670603,0.921875,0.921875,,,,,
539,540,4534528,34560,0.0034280446304104,0.875,0.875,,,,,
540,541,4549952,34624,0.0036252141272391,0.8125,0.8125,,,,,
541,542,4556672,34688,0.0075808203006405,0.875,0.875,,,,0.8956552147865295,0.8782171783868314
542,543,4562880,34752,0.0079009683065432,0.875,0.875,,,,,
543,544,4573696,34816,0.0035420914730596,0.96875,0.96875,,,,,
544,545,4589632,34880,0.0027408038267703,0.9375,0.9375,0.0087488178870582,0.84375,0.84375,,
545,546,4601472,34944,0.0039148159390596,0.875,0.875,,,,,
546,547,4606656,35008,0.0087175824491602,0.890625,0.890625,,,,,
547,548,4614400,35072,0.0058252167578258,0.875,0.875,,,,,
548,549,4627776,35136,0.0032873172772418,0.9375,0.9375,,,,,
549,550,4632960,35200,0.0085100047976621,0.90625,0.90625,,,,,
550,551,4638656,35264,0.0095017959306743,0.859375,0.859375,,,,,
551,552,4645376,35328,0.0052884148769356,0.9375,0.9375,,,,,
552,553,4660288,35392,0.0036939493440259,0.84375,0.84375,0.0076110216862163,0.765625,0.765625,,
553,554,4667008,35456,0.0072414401598141,0.84375,0.84375,,,,,
554,555,4675776,35520,0.004579052892669,0.921875,0.921875,,,,,
555,556,4683520,35584,0.0063192161726766,0.859375,0.859375,,,,,
556,557,4690752,35648,0.0062857588658801,0.890625,0.890625,,,,,
557,558,4698496,35712,0.0058555866954017,0.96875,0.96875,,,,,
558,559,4705728,35776,0.0069312169822402,0.84375,0.84375,,,,,
559,560,4714496,35840,0.0040911328510799,0.953125,0.953125,,,,,
560,561,4720704,35904,0.0063634519167917,0.9375,0.9375,0.007286393503869,0.890625,0.890625,,
561,562,4741760,35968,0.0024682853609409,0.875,0.875,,,,,
562,563,4754112,36032,0.0032497795602135,0.90625,0.90625,,,,,
563,564,4769024,36096,0.0029755006890641,0.90625,0.90625,,,,,
564,565,4774208,36160,0.0123768498991938,0.78125,0.78125,,,,,
565,566,4780928,36224,0.0069468399372429,0.875,0.875,,,,,
566,567,4786112,36288,0.0066884111139606,0.953125,0.953125,,,,,
567,568,4791296,36352,0.0080115120170533,0.9375,0.9375,,,,,
568,569,4796992,36416,0.0064985806191606,0.984375,0.984375,0.0050777877971181,0.90625,0.90625,,
569,570,4802688,36480,0.0066675909972959,0.96875,0.96875,,,,,
570,571,4809408,36544,0.0070412214243894,0.890625,0.890625,,,,,
571,572,4815616,36608,0.0080350390482033,0.828125,0.828125,,,,,
572,573,4821824,36672,0.0067375395050616,0.921875,0.921875,,,,,
573,574,4827008,36736,0.0072939402331476,0.984375,0.984375,,,,,
574,575,4832704,36800,0.0074821443361154,0.90625,0.90625,,,,,
575,576,4845056,36864,0.0040690162443845,0.875,0.875,,,,,
576,577,4851264,36928,0.00758636815612,0.859375,0.859375,0.0077109137160772,0.921875,0.921875,,
577,578,4860032,36992,0.0065972033857118,0.84375,0.84375,,,,,
578,579,4876992,37056,0.0028042543649466,0.890625,0.890625,,,,,
579,580,4884736,37120,0.0065829045789956,0.890625,0.890625,,,,,
580,581,4890432,37184,0.008302064595091,0.875,0.875,,,,,
581,582,4899712,37248,0.0036753525992831,0.9375,0.9375,,,,,
582,583,4905408,37312,0.0077924947521244,0.890625,0.890625,,,,,
583,584,4913664,37376,0.0045195137687071,0.96875,0.96875,,,,,
584,585,4919872,37440,0.0061798080811969,0.9375,0.9375,0.0025833612784246,0.90625,0.90625,,
585,586,4933248,37504,0.0032542449776923,0.953125,0.953125,,,,,
586,587,4940992,37568,0.0062673501676278,0.90625,0.90625,,,,,
587,588,4955392,37632,0.0029546558184734,0.953125,0.953125,,,,,
588,589,4961600,37696,0.0077149152014953,0.890625,0.890625,,,,,
589,590,4970880,37760,0.0051993959899586,0.890625,0.890625,,,,,
590,591,4977600,37824,0.0069806711520417,0.875,0.875,,,,,
591,592,4989440,37888,0.004267265276198,0.890625,0.890625,,,,,
592,593,4997184,37952,0.0058955919534731,0.90625,0.90625,0.0060859755747442,0.84375,0.84375,,
593,594,5008000,38016,0.0042258850169127,0.921875,0.921875,,,,,
594,595,5013696,38080,0.0081741789397893,0.890625,0.890625,,,,,
595,596,5020928,38144,0.0070305252037353,0.859375,0.859375,,,,,
596,597,5031232,38208,0.0033101253449305,0.96875,0.96875,,,,,
597,598,5036416,38272,0.0077537147519446,0.9375,0.9375,,,,,
598,599,5043648,38336,0.0072419469678313,0.859375,0.859375,,,,,
599,600,5050368,38400,0.0076083583132175,0.859375,0.859375,,,,,
600,601,5059136,38464,0.0045190715416419,0.921875,0.921875,0.0068108208489154,0.9375,0.9375,,
601,602,5065856,38528,0.0067166685181828,0.921875,0.921875,,,,,
602,603,5072576,38592,0.0082423085186859,0.84375,0.84375,,,,,
603,604,5080320,38656,0.0049945493729249,0.9375,0.9375,,,,,
604,605,5086016,38720,0.0078391876049156,0.90625,0.90625,,,,,
605,606,5092224,38784,0.0070913838347569,0.890625,0.890625,,,,,
606,607,5097408,38848,0.0089977635996269,0.8125,0.8125,,,,,
607,608,5103104,38912,0.0076655060060804,0.921875,0.921875,,,,,
608,609,5108288,38976,0.0098227853307334,0.875,0.875,0.0044694991525117,0.875,0.875,,
609,610,5114496,39040,0.0067899663123581,0.9375,0.9375,,,,,
610,611,5128384,39104,0.0029775629390172,0.9375,0.9375,,,,,
611,612,5137152,39168,0.0048940175194937,0.890625,0.890625,,,,,
612,613,5142848,39232,0.0068169493490536,0.90625,0.90625,,,,,
613,614,5147520,39296,0.0089930246339704,0.921875,0.921875,,,,,
614,615,5152704,39360,0.0088247655880744,0.921875,0.921875,,,,,
615,616,5158400,39424,0.008578560341717,0.875,0.875,,,,,
616,617,5166144,39488,0.0057178329279363,0.953125,0.953125,0.0061887409968673,0.890625,0.890625,,
617,618,5177472,39552,0.0037069658418342,0.90625,0.90625,,,,,
618,619,5192384,39616,0.0032011729043518,0.890625,0.890625,,,,,
619,620,5199104,39680,0.0074353503131433,0.890625,0.890625,,,,,
620,621,5213504,39744,0.0028903245034597,0.9375,0.9375,,,,,
621,622,5225344,39808,0.0043009896628074,0.875,0.875,,,,,
622,623,5230528,39872,0.0101318528460114,0.828125,0.828125,,,,,
623,624,5236224,39936,0.0063013157546975,0.984375,0.984375,,,,,
624,625,5242432,40000,0.006971602844683,0.90625,0.90625,0.0053214105680338,0.890625,0.890625,,
625,626,5250176,40064,0.0052565983166873,0.921875,0.921875,,,,,
626,627,5256384,40128,0.0073559181224043,0.921875,0.921875,,,,,
627,628,5270784,40192,0.002554583665096,0.9375,0.9375,,,,,
628,629,5278528,40256,0.0069774283741486,0.875,0.875,,,,,
629,630,5285760,40320,0.0054670199603114,0.953125,0.953125,,,,,
630,631,5295552,40384,0.0044265585684452,0.90625,0.90625,,,,,
631,632,5302784,40448,0.0068219803785636,0.859375,0.859375,,,,,
632,633,5309504,40512,0.007286112265278,0.921875,0.921875,0.0030765745414586,0.890625,0.890625,,
633,634,5315712,40576,0.0076858984745339,0.890625,0.890625,,,,,
634,635,5323456,40640,0.006296147763741,0.84375,0.84375,,,,,
635,636,5329152,40704,0.0062539306135613,0.984375,0.984375,,,,,
636,637,5342528,40768,0.0038485423116927,0.859375,0.859375,,,,,
637,638,5353344,40832,0.003703051157525,0.890625,0.890625,,,,,
638,639,5360576,40896,0.0072464597372901,0.859375,0.859375,,,,,
639,640,5367296,40960,0.0060217105529897,0.9375,0.9375,,,,,
640,641,5373504,41024,0.0065654580716066,0.921875,0.921875,0.0054290434900216,0.90625,0.90625,,
641,642,5378688,41088,0.0095077932544575,0.84375,0.84375,,,,,
642,643,5384384,41152,0.0067593980928039,0.953125,0.953125,,,,,
643,644,5395712,41216,0.0048239462407016,0.796875,0.796875,,,,,
644,645,5403456,41280,0.0060914783051855,0.90625,0.90625,,,,,
645,646,5410176,41344,0.0062776651763637,0.921875,0.921875,,,,,
646,647,5422016,41408,0.0034072489226099,0.90625,0.90625,,,,,
647,648,5429248,41472,0.0062825529419692,0.859375,0.859375,,,,,
648,649,5435968,41536,0.0052048518352534,0.953125,0.953125,0.0087803475317126,0.90625,0.90625,,
649,650,5444224,41600,0.0062328869235297,0.84375,0.84375,,,,,
650,651,5450944,41664,0.005771033392917,0.890625,0.890625,,,,,
651,652,5458688,41728,0.006461681003318,0.84375,0.84375,,,,,
652,653,5471040,41792,0.0037159719895158,0.890625,0.890625,,,,,
653,654,5484416,41856,0.003312287238847,0.921875,0.921875,,,,,
654,655,5491648,41920,0.0065732385838749,0.875,0.875,,,,,
655,656,5500416,41984,0.0044274814916869,0.953125,0.953125,,,,,
656,657,5507648,42048,0.0067759766789852,0.921875,0.921875,0.0072127403031004,0.859375,0.859375,,
657,658,5511808,42112,0.0114347957169847,0.859375,0.859375,,,,,
658,659,5532864,42176,0.0024619953994599,0.890625,0.890625,,,,,
659,660,5540096,42240,0.0067591809830313,0.828125,0.828125,,,,,
660,661,5547328,42304,0.0065319123473419,0.875,0.875,,,,,
661,662,5560704,42368,0.0033586885396382,0.96875,0.96875,,,,,
662,663,5567936,42432,0.0067062482352719,0.90625,0.90625,,,,,
663,664,5573120,42496,0.0073471779030861,0.96875,0.96875,,,,,
664,665,5577792,42560,0.0102421646323704,0.828125,0.828125,0.005981696655074,0.9375,0.9375,,
665,666,5584512,42624,0.0079824215625081,0.828125,0.828125,,,,,
666,667,5591744,42688,0.0080934383289314,0.8125,0.8125,,,,,
667,668,5603072,42752,0.0044064133996258,0.859375,0.859375,,,,,
668,669,5615936,42816,0.0029246838318223,0.90625,0.90625,,,,,
669,670,5624192,42880,0.0054899766478986,0.890625,0.890625,,,,,
670,671,5634496,42944,0.0035365523841031,0.921875,0.921875,,,,,
671,672,5640704,43008,0.005737824215957,0.984375,0.984375,,,,,
672,673,5646912,43072,0.0080442773694749,0.875,0.875,0.0072846075587126,0.953125,0.953125,,
673,674,5654144,43136,0.0058765254505133,0.890625,0.890625,,,,,
674,675,5659840,43200,0.0084793124258718,0.859375,0.859375,,,,,
675,676,5668096,43264,0.0048114668179721,0.90625,0.90625,,,,,
676,677,5673792,43328,0.0067136836074728,0.90625,0.90625,,,,,
677,678,5686144,43392,0.003554257115993,0.921875,0.921875,,,,,
678,679,5699008,43456,0.0041591216779327,0.859375,0.859375,,,,,
679,680,5704192,43520,0.0074806743250116,0.953125,0.953125,,,,,
680,681,5710400,43584,0.0079362227766268,0.875,0.875,0.0028877814991485,0.90625,0.90625,,
681,682,5720192,43648,0.0045682228882227,0.890625,0.890625,,,,,
682,683,5730496,43712,0.005013765352806,0.890625,0.890625,,,,,
683,684,5736704,43776,0.0085884478111231,0.890625,0.890625,,,,,
684,685,5742400,43840,0.0083610601981487,0.84375,0.84375,,,,,
685,686,5749120,43904,0.0063443199571065,0.90625,0.90625,,,,,
686,687,5754816,43968,0.0065152276322583,0.953125,0.953125,,,,,
687,688,5762048,44032,0.0060213943102992,0.859375,0.859375,,,,,
688,689,5767744,44096,0.0062714154327693,0.953125,0.953125,0.0063478109750221,0.90625,0.90625,,
689,690,5774976,44160,0.0068067894911306,0.828125,0.828125,,,,,
690,691,5783232,44224,0.0041849460975986,0.984375,0.984375,,,,,
691,692,5797120,44288,0.0028824402507111,0.90625,0.90625,,,,,
692,693,5810496,44352,0.0031230106525038,0.90625,0.90625,,,,,
693,694,5824384,44416,0.0026999338147518,0.9375,0.9375,,,,,
694,695,5831616,44480,0.0074077700784835,0.828125,0.828125,,,,,
695,696,5837312,44544,0.0083583314237891,0.875,0.875,,,,,
696,697,5849664,44608,0.004032290344731,0.828125,0.828125,0.0074817451526311,0.9375,0.9375,,
697,698,5860992,44672,0.0042548174592749,0.859375,0.859375,,,,,
698,699,5870272,44736,0.0054881853857553,0.875,0.875,,,,,
699,700,5876992,44800,0.0064441773686007,0.90625,0.90625,,,,,
700,701,5885248,44864,0.0062200531019979,0.84375,0.84375,,,,,
701,702,5894016,44928,0.0056187870784348,0.90625,0.90625,,,,,
702,703,5899712,44992,0.006502520748916,0.921875,0.921875,,,,,
703,704,5910528,45056,0.0048569606235028,0.875,0.875,,,,,
704,705,5914688,45120,0.0123076163271085,0.890625,0.890625,0.009350787822665,0.859375,0.859375,,
705,706,5920384,45184,0.0086933888687974,0.859375,0.859375,,,,,
706,707,5928640,45248,0.0059667623976076,0.796875,0.796875,,,,,
707,708,5947136,45312,0.0024480450336609,0.9375,0.9375,,,,,
708,709,5960000,45376,0.0037973940597491,0.8125,0.8125,,,,,
709,710,5966208,45440,0.0070243349215779,0.921875,0.921875,,,,,
710,711,5971904,45504,0.0081670067109381,0.90625,0.90625,,,,,
711,712,5978112,45568,0.0077900144446012,0.875,0.875,,,,,
712,713,5984832,45632,0.0059004682446022,0.984375,0.984375,0.0068218661388137,0.9375,0.9375,,
713,714,5997184,45696,0.0037617830418813,0.828125,0.828125,,,,,
714,715,6004928,45760,0.0058845072877255,0.890625,0.890625,,,,,
715,716,6012160,45824,0.0058227091271396,0.921875,0.921875,,,,,
716,717,6018368,45888,0.005914330647812,0.921875,0.921875,,,,,
717,718,6024064,45952,0.0097060796232304,0.84375,0.84375,,,,,
718,719,6030784,46016,0.0062375748423707,0.90625,0.90625,,,,,
719,720,6035968,46080,0.0062974517486783,0.96875,0.96875,,,,,
720,721,6041664,46144,0.0076360011777549,0.921875,0.921875,0.0064144154948591,0.859375,0.859375,,
721,722,6049920,46208,0.0056008242173325,0.875,0.875,,,,,
722,723,6060224,46272,0.0041439258002081,0.9375,0.9375,,,,,
723,724,6067968,46336,0.005932147058176,0.859375,0.859375,,,,,
724,725,6073152,46400,0.0076986018989647,0.921875,0.921875,,,,,
725,726,6080384,46464,0.0058046483534615,0.875,0.875,,,,,
726,727,6087104,46528,0.0056996746083768,0.90625,0.90625,,,,,
727,728,6092800,46592,0.0063761799701076,0.875,0.875,,,,,
728,729,6105152,46656,0.0036840609832734,0.90625,0.90625,0.0063125292561822,0.875,0.875,,
729,730,6110848,46720,0.0082313781485964,0.875,0.875,,,,,
730,731,6124736,46784,0.0030207643508365,0.921875,0.921875,,,,,
731,732,6136576,46848,0.0039990946753383,0.96875,0.96875,,,,,
732,733,6142784,46912,0.0061657349071444,0.953125,0.953125,,,,,
733,734,6150016,46976,0.0052444491483481,0.953125,0.953125,,,,,
734,735,6157248,47040,0.0075223422829843,0.828125,0.828125,,,,,
735,736,6172672,47104,0.00317948017589,0.890625,0.890625,,,,,
736,737,6186560,47168,0.0026815816957905,0.9375,0.9375,0.004128394766836,0.84375,0.84375,,
737,738,6198400,47232,0.0035573268649099,0.953125,0.953125,,,,,
738,739,6204096,47296,0.0080011310248448,0.890625,0.890625,,,,,
739,740,6210816,47360,0.0059815378093455,0.953125,0.953125,,,,,
740,741,6221120,47424,0.0047407384472478,0.921875,0.921875,,,,,
741,742,6227328,47488,0.0061689123978385,0.921875,0.921875,,,,,
742,743,6236608,47552,0.0049267367037894,0.890625,0.890625,,,,,
743,744,6242816,47616,0.0065599385240485,0.90625,0.90625,,,,,
744,745,6248000,47680,0.007081182983569,0.953125,0.953125,0.0077116328015191,0.890625,0.890625,,
745,746,6253184,47744,0.0079739390147048,0.9375,0.9375,,,,,
